dataset_index,path,true_class,predicted_class,original_brightness
461,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0721_171043_003 0787_0.jpg,A-3,A-2,111.82996368408205
469,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0721_171043_003 1742_0.jpg,A-3,A-2,106.39016723632812
472,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0811_175830_003 0750_0.jpg,A-3,A-2,192.05609130859372
474,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0811_175830_003 0820_0.jpg,A-3,A-8,137.48509216308594
475,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0811_175830_003 0821_0.jpg,A-3,A-8,128.2395782470703
480,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0811_175830_003 1754_0.jpg,A-3,D-1,107.93081665039062
481,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0815_090538_005 0982_0.jpg,A-3,A-2,50.64942932128906
482,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0815_090538_005 0983_0.jpg,A-3,B-27,68.56097412109375
483,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0815_094007_006 428_0.jpg,A-3,A-4,133.63035583496094
484,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0815_094007_006 429_0.jpg,A-3,A-6a,141.96011352539062
485,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0816_172034_007 0077_0.jpg,A-3,A-2,131.03236389160156
486,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0816_172034_007 0114_0.jpg,A-3,A-6a,104.11473846435548
488,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0816_172034_007 0733_0.jpg,A-3,A-2,99.13502502441406
489,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0816_172034_007 0734_0.jpg,A-3,A-6a,77.10630798339844
492,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-3\2019_0905_182313_001 1330_0.jpg,A-3,A-4,91.23532104492188
495,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0714_142630_003 118_1.jpg,A-30,A-20,151.632568359375
497,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0714_142630_003 123_1.jpg,A-30,A-2,59.43988037109375
498,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0714_142630_003 127_0.jpg,A-30,A-2,78.5209732055664
499,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0714_142630_003 127_1.jpg,A-30,A-20,160.5487518310547
507,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0719_142601_003 1155_0.jpg,A-30,A-1,172.75926208496094
508,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0719_142601_003 1224_0.jpg,A-30,A-12a,84.76966857910156
510,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0719_142601_003 1233_0.jpg,A-30,A-20,111.64089965820312
527,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0719_142601_003 1957_0.jpg,A-30,A-6b,94.10148620605467
547,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0721_171043_003 0667_0.jpg,A-30,A-1,195.71612548828125
549,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0726_185626_003 235_0.jpg,A-30,A-12a,109.19376373291016
550,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0726_185626_003 236_0.jpg,A-30,A-12a,88.628662109375
555,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_155001_003 0441_0.jpg,A-30,A-2,137.4409942626953
561,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_155001_003 1374_0.jpg,A-30,A-2,176.7903594970703
562,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_155001_003 1438_0.jpg,A-30,A-29,163.53834533691406
563,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_155001_003 1446_0.jpg,A-30,A-12a,125.70913696289062
566,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_155001_003 1554_0.jpg,A-30,A-20,187.89529418945312
584,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_162432_004 0753_0.jpg,A-30,A-2,105.02384185791016
587,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0809_162432_004 1419_0.jpg,A-30,A-2,126.7948226928711
593,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 0332_0.jpg,A-30,A-20,131.71795654296875
595,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 0550_0.jpg,A-30,A-2,94.58399963378906
599,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 0853_0.jpg,A-30,A-29,90.95723724365234
603,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 1141_0.jpg,A-30,A-29,65.59871673583984
604,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 1432_0.jpg,A-30,A-2,125.02723693847656
605,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 1472_0.jpg,A-30,A-6d,78.5372085571289
606,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0811_183255_004 1618_0.jpg,A-30,A-2,119.05427551269533
608,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0814_154857_003 0114_0.jpg,A-30,A-2,62.71160507202149
622,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0814_162326_004 0067_0.jpg,A-30,A-29,105.83818817138672
624,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-30\2019_0814_162326_004 0068_0.jpg,A-30,A-12a,84.87548828125
628,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0719_142601_003 0119_0.jpg,A-32,A-2,196.8551483154297
629,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0719_142601_003 0119_1.jpg,A-32,A-2,157.66488647460938
636,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0721_181936_005 314_0.jpg,A-32,A-20,115.64772033691406
639,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0721_181936_005 534_1.jpg,A-32,D-1,135.82908630371094
640,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0721_181936_005 557_0.jpg,A-32,A-2,31.38921356201172
642,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0721_181936_005 567_0.jpg,A-32,A-29,44.68859100341797
646,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0809_155001_003 0332_0.jpg,A-32,A-20,170.31494140625
651,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0811_190715_005 553_0.jpg,A-32,A-2,92.3222427368164
655,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0811_190715_005 583_0.jpg,A-32,A-17,28.658283233642575
656,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0811_190715_005 583_1.jpg,A-32,A-29,61.855655670166016
661,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0814_154857_003 0693_1.jpg,A-32,A-2,69.01885223388672
663,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0814_154857_003 0766_0.jpg,A-32,A-2,151.30799865722656
678,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-32\2019_0816_172034_007 0523_0.jpg,A-32,A-18b,68.58885192871094
682,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0719_150032_004 0408_0.jpg,A-4,A-2,73.84083557128906
684,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0721_171043_003 1027_0.jpg,A-4,A-2,50.87739562988281
685,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0721_171043_003 1028_0.jpg,A-4,A-2,47.6489486694336
686,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0721_171043_003 1341_0.jpg,A-4,A-1,28.260215759277344
687,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0721_171043_003 1692_0.jpg,A-4,A-1,98.31610107421876
688,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0809_162432_004 0530_0.jpg,A-4,A-2,39.11261367797852
689,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0809_162432_004 0531_0.jpg,A-4,A-2,59.2694091796875
690,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0811_175830_003 1063_0.jpg,A-4,A-32,177.70669555664062
692,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0811_183255_004 0404_0.jpg,A-4,A-2,57.13188171386719
693,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0816_172034_007 0437_0.jpg,A-4,A-2,39.65398406982422
694,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0816_172034_007 0438_0.jpg,A-4,A-2,57.95256805419922
697,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0816_172034_007 0806_0.jpg,A-4,A-2,74.69154357910156
698,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0901_165821_014 1238_0.jpg,A-4,A-2,19.664875030517575
700,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0905_182313_001 0891_0.jpg,A-4,A-2,172.95315551757812
702,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0905_193214_003 095_0.jpg,A-4,A-2,156.1878662109375
703,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0927_161359_043 0997_0.jpg,A-4,A-2,72.33975219726562
705,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_0929_143436_042 1090_0.jpg,A-4,A-2,53.62324905395508
706,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1030_165838_043 0549_0.jpg,A-4,A-6b,76.30192565917969
707,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_092421_001 0935_0.jpg,A-4,A-2,171.83042907714844
708,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_092421_001 0989_0.jpg,A-4,A-2,148.68177795410156
709,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_092421_001 1615_0.jpg,A-4,A-2,143.34835815429688
711,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_110958_003 1165_0.jpg,A-4,A-2,111.4322280883789
712,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_114427_004 0156_0.jpg,A-4,A-2,113.91104125976562
713,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-4\2019_1223_114427_004 0157_0.jpg,A-4,A-2,166.20767211914062
716,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0714_142630_003 120_0.jpg,A-6a,A-12a,76.10113525390625
718,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0719_142601_003 1017_0.jpg,A-6a,A-20,143.02906799316406
720,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0719_142601_003 1233_0.jpg,A-6a,A-2,93.78868865966795
730,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0719_142601_003 2019_0.jpg,A-6a,A-12a,141.24522399902344
738,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0719_150032_004 0493_0.jpg,A-6a,A-12a,81.47872161865234
747,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0809_155001_003 1704_0.jpg,A-6a,B-9,121.85208892822266
756,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0809_162432_004 0618_0.jpg,A-6a,A-6b,48.9370346069336
761,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6a\2019_0811_183255_004 0320_0.jpg,A-6a,A-2,23.668724060058597
