dataset_index,path,true_class,predicted_class,original_brightness
3409,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_154857_003 1649_0.jpg,D-18,D-tablica,86.09568786621094
3424,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18b\2019_0814_154857_003 0619_1.jpg,D-18b,D-18,119.2248077392578
3479,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-21\2019_0719_142601_003 0239_0.jpg,D-21,D-8,81.58610534667969
3482,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-21\2019_0719_142601_003 0258_0.jpg,D-21,D-43,87.36019897460938
3517,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0811_190715_005 399_0.jpg,D-23,D-18,38.885990142822266
3529,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23a\2019_0719_142601_003 1483_0.jpg,D-23a,D-26c,148.42324829101562
3568,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26c\2019_0719_142601_003 0135_0.jpg,D-26c,D-24,132.2855987548828
3575,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26c\2019_0721_171043_003 0528_0.jpg,D-26c,D-23a,52.350616455078125
3592,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0814_154857_003 0853_0.jpg,D-27,D-26c,70.98048400878906
3602,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 0258_0.jpg,D-28,C-16,120.04000854492188
3607,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 1167_0.jpg,D-28,D-23,115.62065887451172
3632,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0213_0.jpg,D-29,D-27,133.67405700683594
3635,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0245_0.jpg,D-29,D-27,108.28455352783205
3637,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0258_0.jpg,D-29,C-16,133.281494140625
3661,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0719_142601_003 0138_0.jpg,D-3,C-16,58.454925537109375
3664,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0719_142601_003 0188_0.jpg,D-3,C-5,80.91817474365234
3665,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0719_142601_003 0188_1.jpg,D-3,D-23,92.2759017944336
3668,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0719_142601_003 0230_0.jpg,D-3,D-23,100.06708526611328
3674,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 616_0.jpg,D-3,D-14,68.46785736083984
3677,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 707_1.jpg,D-3,D-8,45.040287017822266
3696,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0811_190715_005 451_0.jpg,D-3,D-27,70.7337875366211
3698,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0811_190715_005 458_0.jpg,D-3,B-42,138.4169921875
3720,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-41\2019_0815_090538_005 0436_0.jpg,D-41,A-16,46.55159759521485
3726,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-41\2019_1030_162407_042 0093_1.jpg,D-41,D-8,56.46441268920898
3786,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0721_171043_003 1524_0.jpg,D-43,D-42,107.4269790649414
3813,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0815_090538_005 1840_0.jpg,D-43,D-42,50.80137634277344
3816,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0815_094007_006 381_0.jpg,D-43,D-42,97.56616973876952
3820,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4a\2020_0313_183912_004 359_0.jpg,D-4a,D-4b,62.34220504760742
3821,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4a\2020_0510_192839_015 828_0.jpg,D-4a,D-9,43.62124633789063
3845,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4b\2019_0809_162432_004 1457_0.jpg,D-4b,D-4a,80.87088012695312
3848,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4b\2019_0920_164444_043 0584_0.jpg,D-4b,B-36,57.96271896362305
3862,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-51\2019_0811_183255_004 0946_0.jpg,D-51,D-14,33.05728912353516
3918,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0721_171043_003 0444_0.jpg,D-6,D-6b,108.7692413330078
3921,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0721_171043_003 0531_0.jpg,D-6,A-32,68.92448425292969
3988,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0809_162432_004 1535_0.jpg,D-6,D-6b,133.89630126953125
4032,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0811_183255_004 0188_0.jpg,D-6,D-6b,123.68950653076172
4071,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0814_162326_004 1659_0.jpg,D-6,D-6b,130.16653442382812
4117,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1423_0.jpg,D-6,A-16,48.33972930908203
4177,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6b\2019_0726_185626_003 107_0.jpg,D-6b,D-6,154.2509307861328
